[*] Connected to USB device: Device(id="emulator-5554", name="Android Emulator 5554", type='usb')
    ObjectAnimator@f7dbf8, target android.widget.TextView{5cb91f7 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@d8fc10d{
    ValueAnimator@6c87f36
    :  0.0  1.0
    ObjectAnimator@3e4ce37, target android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@4cabfa4, target android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@a046109{
    ValueAnimator@1558c2
    :  0.0  1.0
    ObjectAnimator@22e16d3, target android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@2c63210, target android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{455133f V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@10904c5{
    ValueAnimator@f643f0e
    :  0.0  1.0
    ObjectAnimator@bb94d2f, target android.widget.TextView{455133f V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@4c45f3c, target android.widget.TextView{455133f V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{5cb91f7 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@3fa2841{
    ValueAnimator@5a93e1a
    :  0.0  1.0
    ObjectAnimator@c178d4b, target android.widget.TextView{5cb91f7 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@6163328, target android.widget.TextView{5cb91f7 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@380077d{
    ValueAnimator@d0d21e6
    :  0.0  1.0
    ObjectAnimator@ccfb327, target android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@42f59d4, target android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{656c828 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@88a9e79{
    ValueAnimator@7797672
    :  0.0  1.0
    ObjectAnimator@efa5ac3, target android.widget.TextView{656c828 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@e123f40, target android.widget.TextView{656c828 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{a684685 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@10da935{
    ValueAnimator@9e487be
    :  0.0  1.0
    ObjectAnimator@29de01f, target android.widget.TextView{a684685 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@e7c0f6c, target android.widget.TextView{a684685 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{b56e60d V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@c7ca3b1{
    ValueAnimator@5d61ca
    :  0.0  1.0
    ObjectAnimator@7ca5f3b, target android.widget.TextView{b56e60d V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@cd0b658, target android.widget.TextView{b56e60d V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{92f4101 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@406c9ed{
    ValueAnimator@6d7d096
    :  0.0  1.0
    ObjectAnimator@575b417, target android.widget.TextView{92f4101 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@c6e004, target android.widget.TextView{92f4101 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{656c828 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@a9317e9{
    ValueAnimator@2b86022
    :  0.0  1.0
    ObjectAnimator@2177ab3, target android.widget.TextView{656c828 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@4d3f870, target android.widget.TextView{656c828 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{a684685 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@7c49a5{
    ValueAnimator@9205c6e
    :  0.0  1.0
    ObjectAnimator@a050f0f, target android.widget.TextView{a684685 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@3582b9c, target android.widget.TextView{a684685 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{b56e60d V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@70cdb21{
    ValueAnimator@df9d17a
    :  0.0  1.0
    ObjectAnimator@f8d8d2b, target android.widget.TextView{b56e60d V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@a8a6588, target android.widget.TextView{b56e60d V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{92f4101 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@fbb085d{
    ValueAnimator@7c38b46
    :  0.0  1.0
    ObjectAnimator@d5d107, target android.widget.TextView{92f4101 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@3245234, target android.widget.TextView{92f4101 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : auto_caps
val : null
key : auto_replace
val : null
key : auto_punctuate
val : null
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{e190a83 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@91ce91{
    ValueAnimator@f298d2a
    :  0.0  1.0
    ObjectAnimator@630171b, target android.widget.TextView{e190a83 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@36640b8, target android.widget.TextView{e190a83 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{f2a44be V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@af3c2cd{
    ValueAnimator@2b51f6
    :  0.0  1.0
    ObjectAnimator@faf09f7, target android.widget.TextView{f2a44be V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@e9ab064, target android.widget.TextView{f2a44be V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{7405a4b V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@506bec9{
    ValueAnimator@6b29782
    :  0.0  1.0
    ObjectAnimator@4c04e93, target android.widget.TextView{7405a4b V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@6846ed0, target android.widget.TextView{7405a4b V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{1e9edf V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@b337e85{
    ValueAnimator@a76a9ce
    :  0.0  1.0
    ObjectAnimator@f9740ef, target android.widget.TextView{1e9edf V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@109a7fc, target android.widget.TextView{1e9edf V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{e190a83 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@db27e01{
    ValueAnimator@55794da
    :  0.0  1.0
    ObjectAnimator@40fd0b, target android.widget.TextView{e190a83 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@a4747e8, target android.widget.TextView{e190a83 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{f2a44be V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@dc7f93d{
    ValueAnimator@d2a24a6
    :  0.0  1.0
    ObjectAnimator@805ee7, target android.widget.TextView{f2a44be V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@13cfa94, target android.widget.TextView{f2a44be V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{7405a4b V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@2bfec39{
    ValueAnimator@e43e532
    :  0.0  1.0
    ObjectAnimator@96a0283, target android.widget.TextView{7405a4b V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@3392c00, target android.widget.TextView{7405a4b V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -14446333  -14446333
key :
val : :  0.0  1.0
key : android.widget.TextView{1e9edf V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@2aa12f5{
    ValueAnimator@2c7227e
    :  0.0  1.0
    ObjectAnimator@6c043df, target android.widget.TextView{1e9edf V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@205082c, target android.widget.TextView{1e9edf V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -14446333  -14446333
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@ad5e971{
    ValueAnimator@2aee88a
    :  0.0  1.0
    ObjectAnimator@40f3efb, target android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@d07b18, target android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{455133f V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@40eabad{
    ValueAnimator@89b0356
    :  0.0  1.0
    ObjectAnimator@f88cfd7, target android.widget.TextView{455133f V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@3de30c4, target android.widget.TextView{455133f V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{5cb91f7 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@e9755a9{
    ValueAnimator@75bfee2
    :  0.0  1.0
    ObjectAnimator@ea09273, target android.widget.TextView{5cb91f7 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@eef9530, target android.widget.TextView{5cb91f7 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@1e6a365{
    ValueAnimator@c3f272e
    :  0.0  1.0
    ObjectAnimator@67e2cf, target android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@e70d45c, target android.widget.TextView{a0405c2 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
key : textColor
val : textColor:  -3523003  -3523003
key :
val : :  0.0  1.0
key : android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
val : AnimatorSet@c2310e1{
    ValueAnimator@a1a883a
    :  0.0  1.0
    ObjectAnimator@9a9dceb, target android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -617954  -617954
    ObjectAnimator@764da48, target android.widget.TextView{a8e3993 V.ED..... ......ID 579,43-772,101 #7f0906d7 app:id/txt_Price}
    textColor:  -3523003  -3523003
}
key : textColor
val : textColor:  -617954  -617954
